id,comment,rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463008,Cuidado O monitor é bom, mas para jogo!\nÉ um ótimo monitor para jogo. Não é um monitor para escritório ou trabalho.\nOs 280hz são incríveis, mas só funcionam se conectados via DVI (HDMI vai até 120hz) e se sua placa de vídeo chegar nos 280 fps, se não, nem adianta. Se sua placa de vídeo ficar nos 150fps, vai  de um monitor de 144hz que é mais barato.\nAtenção. Para esse tamanho de tela, a resolução ideal para leitura é WQHD. Este monitor é FullHD, as letras ficam horríveis e embaçadas para leitura, pois a definição de imagem é muito baixa.\nSe for usar para trabalhar, compre menor ou WQHD.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464184,"Ótimo .............muito bom. Muito bem construído, acabamento perfeito, vale a pena.\nEntre muitos, a qualidade de imagem, tanto para uso em tarefas do dia a dia, excelente também para ver filmes e claro, se comporta muito bem em jogos.\nO som; muito fraquinho.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465552,Monitor Asus produto de Ótima Qualidade\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466683,Muito bom. Monitor top, cumpre com todas as funções listadas de maneira eficiente.\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467512,"O melhor Monitor que já tive Tempo de resposta top (quase não perco x1 depois que comecei a usar esse monitor);\n280Hz com G-Sync (Eu jogo Battlefield 1,3,4 e V e consigo mais de 200FPS no jogo então esse monitor ficou perfeito para mim. (sério, fiquei mais competitivo com esse monitor).\nBlur: Os jogos não ficam desfocados. Já tive monitores de entrada de 144Hz com painel VA e ocorria muito blur e ghosting.\nASUS. Antes eu pensava que era bobagem comprar coisa de marca, mas não! Esses monitores de entrada, de marcas desconhecidas, geralmente deixam muito a desejar no quesito ghosting, tempo de resposta etc... a taxa de atualização até pode ser alta, mas no fim das contas vc não vai estar pegando um produto de estrema qualidade como o VG279QM.\n\n\nAinda não fiz review no meu canal do YouTube, mas quem quiser dar uma moral, acessa lá: Infante760.\nResumo:\n27\ Fica ótimo em FullHD e para jogos competitivos",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482600,Excelente monitor Melhor monitor que já utilizei. Achei as cores muito boas, resolução cumpre o que promete e o grande diferencial que é a taxa de atualização é a melhor parte.\nTamanho, ajuste de altura, taxa de atualização, funções.\nHDR ruim é estranho, eu achei que ficou sem cor, sem vida quando é ligado. O som embutido é horrível, não dando pra ouvir quase nada dependendo do áudio.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483118,Ótimo produto! Monitor de ótimo desempenho e qualidade!\nTudo\nNada,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490520,produto top legal mais o preço podeia ser mais baixo\nrapidez na tela muito fluida.tem g sync frequência e tem várias configurações de cores e ainda vc consegue ajustar as cores no jogo pubg fica muito bom\no monitor tem bastante ghost na tela se vc jogar abaixo de 70 fãs fica dando muita quebra de tela vc vai perceber com muita facilidade falo isso em jogos de fps mais a não ser compra sem medo,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491759,Impressionante Produto excedeu minhas expectativas\nA qualidade do produto é percebida em todos os recursos!\n\nOs 280hz fazem muita diferença, mesmo em alguns jogos que minha máquina não consegue empurrar mais de 200fps.\n\nAinda que fosse em 60hz, esse produto possui uma nitidez de imagem incomparável. Vai ajudar muito do seu dia a dia, seja jogos ou trabalho.\n\nMerecem também elogios no Menu (com muitos recursos), a disposição dos botões e no ajuste de altura do monitor (facilmente fica na vertical)\nO autofalante é realmente um quebra galho, mas para quem não tem outra opção além dos fones ajuda demais.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494274,Monitor com um dead pixel Bom\nExcelente qualidade\nJá ter vindo com um DEADPIXEL,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495229,ótimo monitor Ótimo monitor, quando bem configurado! Os 280hz  garante uma suavidade e fluidez até na utilização do navegador de Internet. Em jogos será notória a diferença (desde que seu PC consiga manter altas taxas de quadros). As cores são bem mais vivas do que em um painel TN.\nAlta taxa de atualização (requer um PC potente), tamanho do monitor não causou estranheza em relação ao 24 polegadas, as cores do painel IPS são bem mais vivas que um TN e tive sorte em  receber uma unidade sem dead pixels.\nHDR poderia ser o HDR600, Falta de conexões USB (presente até em monitores mais simples e baratos).,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496289,melhor monitor maravilhoso!!\nqualidade de imagem excelente!!\nnada,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502402,Monitor incrível Monitor incrível\nTotalmente ajustável, ótima qualidade de imagem, especificações técnicas superiores (1ms e 280hz).\nUm pouco caro.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503543,muito bom excelente monitor, cores vivas, rápido e sem ghost...\n280hz impecável\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509582,Monitor ótimo Daora demais\nÓtimo tempo de resposta\nA tela ficava apagando de vez em quando, mas tirei o G- sync e resolveu,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510175,Ótimo Boa construção entrega oque promete\nMuito competente em quase tudo!\nFalante externos meio ruins, muito baixos e opacos,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511613,Um dos melhores monitores que eu já vi Qualidade absurda\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513987,Monitor Asus - IPS - 280hz Acho que valeu muito a pena.\nPode ser usado até em 280hz, imagem fluida e cores reais devido ao painel IPS, tamanho muito bom, satisfeito com a compra.\nnão encontrei nenhum.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517346,Recomendo Produto de ótima qualidade\n10\n0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518089,Ótimo Ótimo\nÓtimo\nÓtimo,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518121,Asus é Asus. qualidade sem igual. Achei ótimo, construção muito robusta em todos os sentidos, a base do monitor é MT boa também, da pra usar em vários ângulos, fonte externa, o que é benéfico no futuro caso precise mudar, com um monitor de tomada padrão não dá pra trocar, só abrindo.\nTela grande, Painel IPS, 280hz, monitor com menor imput lag do mercado na res nativa. VRR no próprio monitor. G-Sync certificado pela NVidia .\nNão tem.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518716,ASUS TUF 280 HZ produto muito top ja estava de olho nele a muito tempo\nnota 1000 perfeito para quem joga em full hd\npreço por ser so full hd poderia ser mais barato,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526229,Melhor monitor que já usei na vida Incrível sem palavras\nQuali dade e designer\nTem um valor um pouco alto mas vale a pena,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526448,caro mas vale cada centavo diferenca incrivel para quem quer sair de um monitor convencional como eu que sai de um 23 ips LG ... vale cada centavo\nqualidade excelente...asus ne...nao precisa nem falar\npreco,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527458,Meu primeiro monitor IPS (ja tive TN e VA) Me Agradou em todos os aspectos\n- Ele é superior em todos os pontos que eu precisei. \n- As cores vivas desse monitor são maravilhosas, realmente vivas de um IPS. \n- Montagem simples.\n- Construção bem feita.\n- Ergonomia excelente, dar pra vc movimentar e deixar este monitor praticamente de qualquer jeito que desejar. \n- Base e Pescoço firmes. \n- Joystick de Menu e botões bem colocados, passa segurança ao usa-los (não fico com receio pensando que vai quebrar o joystick).\n-HDR é uma B0stA! (Geralmente HDR de monitor não presta mesmo).\n- Caro.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529124,Monitor Muito bom\n280hz e g-sync\nO preço um pouco salgado para o que oferece,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532596,recomendo glr muito bom\neu esperei 7 meses pra abaixar num valor acessivel pra mim comprar. Eu comprei por 2000 recomendo glr papo reto muito bom\ndemorou dms pra abaixar o preço fora isso td de bom.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532943,Excelente Monitor Amor a primeira vista\nIPS puro, resolução Full HD e taxa de frequência a 280 Hz.\nNão tem.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533338,Excelente Muito bom produto\nOtima imagem, qualidade da estrutura.\nNenhum até o momento.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533576,Excelente Adorei o produto\nQualidade de imagem impecável, tempo de resposta perfeito, pra quem joga é ótimo\nNão encontrei ainda,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534383,Por enquanto, muito bom! Monitor muito bom, não tenho muitas referências, já que não tive outros monitores para ter experiência, mas, os reviews e informações dele na internet já falam por si só.\nMuitos, mas não tenho muita experiência com monitores com esse padrão, esse é o meu primeiro.\nNão veio cabo HDMI 2.0 para usar a frequência máxima de 240hz, ou eu não sei configurar. o máximo de frequência que tenho hoje no HDMI que veio com o monitor é 120hz.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534665,Monitor Excelente Monitor com qualidade de imagem excelente, ótima construção e com desempenho excepcional. Velocidade de resposta e hz funcionam muito bem para quem quer utilizar para jogos, assim como 98% da escala srgb fazem com que seja ótimo para editar fotos e vídeos. Acertei em ter comprado esse monitor. Dois mil reais em um monitor desse é de ótimo custo benefício.\nVelocidade de resposta, até 280hz de frequência, qualidade excelente da tela, suporte versátil e prático de manejar.\nNenhum.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535298,"Um verdadeiro monitor gamer Curti, mas fez meu PC virar uma torradeira\n- Qualidade de imagem é surpreendente, com cores bem vivas, mas não é perfeita;\n- Excelente ergonomia;\n- Display de ótima qualidade, sem nenhum dead pixel;\n-Suporte total a G-Sync;\n- Taxa de quadros bem alta (bem perceptível);\n- Acompanha uma porta USB para alimentação 5v, (não informado na especificação) para alimentação de uma caixa de som pequena, porém a uso para acionar um relé de estado sólido para ligar uma caixa de som de 60w RMS.\n- HDR não é tão bom assim, nem uso;\n- Exige bastante do PC, tive um aumento brutal nas temperaturas;\n- Som integrado no monitor é bem ruim, equivalente a de um smartphone (bem comuns em monitores);\n- Preço elevado, mesmo em promoção.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538272,"Excelente qualidade com input lag muito baixo. Ótimos recursos, boa qualidade de imagem pra 1080p.\n280hz, praticamente não tem ghost. Input lag muito bom pro preço que é.  Qualidade de imagem muito boa.\nExcelentes ajustes de posição.\nPrecisa pesquisar bem na net pra calibrar a imagem. O preto não é tão preto quanto num oled ou VA. 1080p em 27\ é esticar um pouco mas era o que eu queria.""",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539181,Melhor que 144hz Tudo funciona conforme planejado e cumpre com o que diz.\nFluídes, tela, cores, g-sync.\nNenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543272,Excelente! Gostei muito do monitor, mesmo com HDMI atinge 240hz\nimagem\ntaxa de atualização\najuste de altura\nalto falante baixo,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544958,Monitor TOP ! Tudo que um pro player precisa, jogar a 280hz, é sensacional.\nTudo !\nNenhum.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546073,Monitor parrudo Monitor fantástico 240Hz perfeito demais...\n240Hz\nNenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573455,Muito bom, pena q acabou Muito bom,\nImagem, frequência, tempo de resposta\nSom baixo,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580358,Excelente qualidade \nQualidade da imagem \nConfiguração de exibição \nBom acabamento\nNenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593051,Muito bom. Qualidade de imagem e boa e super responsiva, no overdrive 80 a imagem continua boa. Particularmente acho q ficaria melhor se a resolução fosse maior ou o monitor menor, 27 polegadas em Full HD alguns jogos com efeitos de partículas ficam meio pixelados. A borda esquerda não parece bem fechada, da pra ver um ponto de luz saindo por ele, mas nada que incomoda.\nImagem, velocidade, tempo de resposta.\nNao funciona bem em 60hz, caso tenha jogos que puxem o monitor pra 60hz a cor ficará um pouco mais fraca e menos precisa e aumentará muito o delay na imagem.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609738,Melhor monitor de todos que eu tive é meu favorito imagem bonita, não veio com deadpixel nem veio com aquele preto muito lavado igual um outro Asus que eu tive, simplesmente perfeito eu queria até comprar mais um mas é muito difícil achar estoque dele mas vale muito o preço\n240hz (não uso o OC 280 pois percebi que quando usa o 280 a tela acaba ficando preta as vezes e só reiniciando o Pc pra voltar)\nAcho que só esse bug de quando coloca no 280hz ao dar alt+tab enquanto está jogando pode ser que sua tela fique preta e vc n consiga + voltar só reiniciando,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498844,top a resolução cumpre o que promete o brilho é muito bom\nresolução\npreço,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499425,Feedback Monitor MT bom e bonito achei perfeito\nBordas Super finas e ótima Resolução\npodia ter regulagem de altura e inclinação,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500047,Monitor LG Monitor muito bonito, tela com otima fidelidade de cores e otimo desempenho para jogos\n\n,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502525,Ótimo monitor Monitor atendeu bem as minhas necessidades, o painel IPS faz muita diferença, deixa tudo mais vivo.\nExcelente custo/benefício\nnenhum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503848,Monitor top Perfeito\nComprei na promoção, valeu muito a pena.\nResolução boa, tela grande sem bordas.\nTem ajuste de inclinação.\nNão possui ajuste de altura, porém não achei necessário devido ja ter uma altura boa para os olhos.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503951,Um ótimo produto Qualidade do equipamento condiz com a tradição da marca.\nLeve, Design elegante, fácil de montar\nFalta saída de som com conector para fone de ouvido,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504783,Ótimo Monitor Muito bom\nEspessura das bordas\nQualidade da Tela\nBase quadrada\nSó uma entrada HDMI,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506926,Custo x beneficio otimo\nqualidade da imagem\nmontagem simples\ncusto x beneficio\nnao tem regulador de altura e tela,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508038,monitor com ótima representação de cores em jogos e filme. ótimo custo benefício bom, vale a pena ter um com certeza.\nmonitor grande, cores vivas, ótimo tempo de resposta em FPS.\npreço.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508497,Monitor Muito bom, atendeu minhas expectativas\nQualidade de imagem e a construção do monitor, bordas muito finas também.\nPreço,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508775,Bom Produto Gostando bastante do produto\nO monitor ele atende perfeitamente para o que eu estava querendo, que é abertura de documentos e ao mesmo tempo ler outro documento.\nAté o momento nenhum.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509712,Bom monitor Tamanho da tela, cores e funções são excelentes para produtividade e consumo de conteúdo.\nO design, brilho, resolução e tamanho.\nPreço.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509840,recomendo gostei bastante do monitor já testei vai servir bastante pro PC gamer que eu vou montar a entrega foi rápido\nmonitor bonito,tela anti reflexo muito boa\nnão tem pontos negativos,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511351,ótimo MUITO BOM\nMonitor Full HD \nExcelente Qualidade\nele diz sem bordas mas por ser um monitor 23.8 e não 23.6 ele tem bordas na tela,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511622,Um otimo monitor adorei\nComprei na promoção e realmente valeu a pena, tem uma tela grande não tem bordas isso dá um estilo a mais no monitor. qualidade de imagem impecavel.\nnão tem.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511667,"Ótimo monitor Gostei bastante do produto. Sem dead ou stuck pixels.\nQualidade das cores; tela grande; boa resolução; FreeSync (recurso bastante útil); bordas bastante finas que permitem usar dois ou mais monitores de forma mais natural; design bonito (para o meu gosto).\nNa minha opinião ficou faltando uma entrada DisplayPort e saída para fones de ouvido. Seriam coisas afetariam muito pouco o preço de custo do produto. Se olharmos de forma bastante crítica, veremos que o plástico também não é dos melhores, mas também não é ruim, é apenas ok.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511848,ótimo monitor pelo valor supre minhas necessidades básicas por um monitor um pouco maior que o notebook\nA tela é muito grande e tem algumas opções de configurações que são muito boas. Ter vindo com cabo HDMI foi bom também. A tela inclina um pouco, o que é essencial.\nNão é possível regular a altura, o que seria bem incômodo se eu fosse uma pessoa mais alta.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512215,Bom monitor Bom\nFininho, a borda é bem pequena. Imagem é boa para a categoria.\nA base não regula direito.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512324,Kabum incriveeeeeel Primeira vez comprando na kabum e na real, vocês são foda pra caramba. Além do produto ser de ótima qualidade, oque mais me chamou a atenção foi sua rapidez na entrega, a embalagem super protegida, e seu atendimento inigualável.  Você fizeram um cliente eterno . Todo mês farei uma compra com vocês, certeza. Quero promoção em cadeira e mesa gamer.kkk\nQualidade de imagem e design\nNão tem kkkk,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513291,Maravilhoso Amei o monitor, simplesmente ótimo\nAtende minhas necessidades, tem uma ótima qualidade de imagem e tamanho.\nAté então não observei nenhum ponto negativo.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
